1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.524999999999999689e-01,3.474999999999999756e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.250000000000000056e-01,4.924999999999999933e-01,2.824999999999999734e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.225000000000000033e-01,3.991666666666666696e-01,3.033333333333333437e-01,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.341666666666666563e-01,4.183333333333333348e-01,2.808333333333333237e-01,1.499999999999999944e-01,1.666666666666666644e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.341666666666666563e-01,2.666666666666666630e-01,2.658333333333333104e-01,1.983333333333333337e-01,1.191666666666666707e-01,1.583333333333333467e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.916666666666667185e-02,2.658333333333333104e-01,3.083333333333333481e-01,1.933333333333333293e-01,8.749999999999999445e-02,4.333333333333333481e-02,1.250000000000000069e-02,0.000000000000000000e+00
2.750000000000000014e-02,1.641666666666666552e-01,2.591666666666666563e-01,2.483333333333333226e-01,1.691666666666666596e-01,9.750000000000000333e-02,2.999999999999999889e-02,4.166666666666666609e-03
